Fecha,Texto,Usuario,Localización,Longitud,Latitud
2020-06-06 14:24:18,@sunnyseokies @taezggukk melli na paro ena zeledaki🥺,ggukieversee,still with you,,
2020-06-06 14:24:21,estudo 5 minutos e paro 20 :/,patriciabpiment,,,
2020-06-06 14:24:24,"RT @TatianaDelgadoJ: @AngelicaLozanoC En Colombia estamos acostumbrados a ir a los extremos, por eso es tan difícil que los demás entiendan…",Gustavo20414370,,,
2020-06-06 14:24:25,RT @Dalon_M: @Deeraesetye Lol ake bue sepe nna,Deeraesetye,Ga Mphahlele/Vosloorus/Pitori,,
2020-06-06 14:24:25,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",theflowertitan,,,
2020-06-06 14:24:27,Si para mantener la coalición hay que darle un cargo a esta señora ¿por qué no inventan  uno de “paisajista oficial… https://t.co/KF8uOidJ3i,johnmilestouya,"Montevideo, Uruguay",,
2020-06-06 14:24:28,RT @pagina12: Paro y movilización en Uruguay contra el ajuste en plena pandemia https://t.co/XZbGHVKgRQ,Sandra85472112,"Buenos Aires, Argentina",,
2020-06-06 14:24:28,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",MacFincher,"Warner Robins, GA",,
2020-06-06 14:24:29,RT @pagina12: Paro y movilización en Uruguay contra el ajuste en plena pandemia https://t.co/XZbGHVKgRQ,redcajapandora,,,
2020-06-06 14:24:30,"No paro d'entrenar. Menjor super sa i no baixo la talla que vull baixar.

Tot per culpa del coronavirus. O per culp… https://t.co/Z4OOE6IpRC",Adanae78667478,,,
2020-06-06 14:24:31,Pandemia por Covid lleva a universitarios rumbo al desempleo https://t.co/Wtc8kH36dn,LanderoMx,"CDMX, Cancún, Los Cabos",,
2020-06-06 14:24:33,"RT @patraodaputaria: se eu pego ela assim, não paro até ela gozar no meu pau https://t.co/Xy5aHte5OZ",ApoAfghan,,,
2020-06-06 14:24:33,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",inuxbachira,Tokyo,,
2020-06-06 14:24:35,"solamente los publicos no pierden poder adquisitivo,nunca van al seguro de paro ,siempre generando mas desigualdad… https://t.co/IFDABlMQOn",Maryta1954,,,
2020-06-06 14:24:36,https://t.co/O5Wg3ZtHIg Se rescatarán trabajadorxs de ERTE x producción y rentabilidad exentos de pago de seguridad… https://t.co/Z0qCQD16G2,AnticapiCanaria,"Islas Canarias, España",,
2020-06-06 14:24:37,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",memo_palma,Mérida,,
2020-06-06 14:24:37,"RT @ChauOperetaK: 🇺🇲ESTADOS UNIDOS: Ya se generaron dos millones y medio de puestos de trabajo en plena pandemia.

🇦🇷ARGENTINA: Sigue creci…",MarceloMarcem,,,
2020-06-06 14:24:40,"@Kynodontas1 @ElsaEstupin @exp_economia En febrero el paro en USA estaba en el 3,5%. ¿En cuanto estaba el español?.… https://t.co/wTsLSsaP7N",JURINMA,"Chicago, IL",,
2020-06-06 14:24:40,RT @ImpuestosyE: Dato de empleo de EEUU desata la euforia en los mercados y las acciones mundiales trepan a su nivel más alto desde febrero…,tonycaro3,"Mérida, Yucatán.",,
2020-06-06 14:24:45,"RT @liberalaminarq: Ojo a este dato que tiro Da Silveria hoy y paso un poco desapercibido 
250.000 unidades de alimento se entregaban antes…",BuenMilton,,,
2020-06-06 14:24:51,"RT @adrianliberman: Desnutrición, violencia delincuencial, policial y política. Suicidios, presos políticos, inflación, desempleo, ausencia…",AlbaYaniled,,,
2020-06-06 14:24:51,"RT @luispazos1: Economía desactivada no garantiza menos casos de COVID, pero si más quiebras de empresas, desempleo y pobreza:
Abrir o no a…",chepisnice,"Guatemala, Centro América",,
2020-06-06 14:24:51,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",sanesteve73,,,
2020-06-06 14:24:52,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",Tosky01,México,,
2020-06-06 14:24:55,"RT @carlospirovano: La tasa de desempleo de USA cayó del 14.7% en mayo al 13,3% en junio. Se crearon2,5 millones de nuevos trabajos. Un mer…",tonycaro3,"Mérida, Yucatán.",,
2020-06-06 14:24:56,"RT @Marysa191988: La derecha crea empleos precarios, la izquierda paro de calidad.",mluvela,,,
2020-06-06 14:24:56,@JotaCasper Este año no paro de sorprenderme 🧐,irene_cotrina,,,
2020-06-06 14:24:58,RT @robdnavarro: https://t.co/FBpOZsOcO1,Pantera50857884,,,
2020-06-06 14:24:58,"RT @ChauOperetaK: 🇺🇲ESTADOS UNIDOS: Ya se generaron dos millones y medio de puestos de trabajo en plena pandemia.

🇦🇷ARGENTINA: Sigue creci…",AgustinValverdi,,,
2020-06-06 14:25:00,"RT @DeniseDresserG: Traducción: usa el dinero destinado a tu pensión para enfrentar el desempleo, porque el Estado no te ayudará, no te apo…",Leticia53231124,,,
2020-06-06 14:24:58,"@BradCasMello Já cansei de falar isso. Agora, simplesmente paro de seguir quem curte as merdas da esquerda.",AnaCris53727087,,,
2020-06-06 14:25:02,"RT @PasMartn: He leido “el contrainforme del 8M”, que ya es mérito, y no paro de partirme tol’ mondongo.
Claro que el 8M no es culpable de…",xabiber,Euskalherriko nafar estatua,,
2020-06-06 14:25:05,"RT @CristoBustos: No cerraron el aeropuerto a tiempo, no giran plata a los hospitales, no protegen nuestros médicos, desecharon la renta bá…",ClaraDaisyBerm1,"Bogotá, D.C., Colombia",,
2020-06-06 14:25:06,@alvarohenzler @UrsulaLetonaP Por favor saca el tanking letona del país con los congresistas más corruptos y estará… https://t.co/euUnxqukMU,Eduardo84417391,,,
2020-06-06 14:25:07,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",lunguz,,,
2020-06-06 14:25:09,paro pra ver as notícias e pqp só estresse,lifebooksoff,Revival,,
2020-06-06 14:25:09,"RT @Neoe_: #影日 
#kagehina 
special troops paro https://t.co/LnyN1mnGZo",tb_kgh,,,
2020-06-06 14:25:10,"@DrNetas Excelente como siempre, no paro de reir, y es verdad no nos merecemos a @SrNicasio es nuestra esperanza en… https://t.co/eiiqk8OV46",steelers6fan,"Chihuahua, chih.",,
2020-06-06 14:25:12,"RT @LaRadioMAK: ""Los culpables del desempleo son los vagos que no laburan. Los culpables del endeudamiento son los países que toman deuda.…",JulietaR70,Argentina,,
2020-06-06 14:25:13,@parosemena La libertad entre el acuerdo de las partes es clave. Pero cuando se mete el gobierno daña todo. En Ecua… https://t.co/ZEmF8t11gB,ervalencia1,"Quito, Ecuador",,
2020-06-06 14:25:15,"@sinjusticiamar1 Exacto. Siempre dije que me siento en el ghetto con la gestapo controlandome. 
Es cuando envidio a… https://t.co/BQCO8A2U3L",Adriana49172561,,,
2020-06-06 14:25:15,RT @_jawit0: en su mente era espectacular,malenaavelasco,,,
2020-06-06 14:25:19,"RT @jsanchezburga: @AFECTADOS_ERTE @LiduinaDantas @juditmartinmar1 @2020Erte @CiudadanoCero13 Como os dije, conseguí hablar con un funciona…",CiudadanoCero13,el mundo,,
2020-06-06 14:25:20,Invertir en productos para la piel es un camino de ida. No paro de tocarme la cara jajaja atenme las manos,AldanaaG,"Córdoba, Argentina",,
2020-06-06 14:25:21,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",RUDOLPH6964,X el mundo ,,
2020-06-06 14:25:23,@publico_es Pobre ahora tendrá que pedir el paro o alguna ayuda social comunista Bolivariana proetarra  xD https://t.co/dvwwaMiPOo,antisocial_xd,y a ti que te importa xD,,
2020-06-06 14:25:23,"@ThomasCitando sdv
se para paro tbm é conferido tds os dias",VictorH80160812,"Nova Friburgo, Brasil",,
2020-06-06 14:25:25,"RT @CristoBustos: No cerraron el aeropuerto a tiempo, no giran plata a los hospitales, no protegen nuestros médicos, desecharon la renta bá…",ANDREUS_GILL,colombia,,
2020-06-06 14:25:27,"RT @raymundotenorio: 1. Si eres desempleado o estas a un paso, una opción es solicitar recursos de desempleo de tu Afore, pero sabías que d…",Ethan_Gath_,,,
2020-06-06 14:25:28,RT @MemeYamelCA: Y hagan de cuenta que estoy leyendo a Calderón con sus “decisiones difíciles”,CazaresSusano,,,
2020-06-06 14:25:29,@melophhobia cara só agora adulta eu paro pra pensar que em pouco mais de 2 anos de novela e shows ela namorou os d… https://t.co/6GYOKXIDoo,giovannareisx,,,
2020-06-06 14:25:30,"RT @CristoBustos: No cerraron el aeropuerto a tiempo, no giran plata a los hospitales, no protegen nuestros médicos, desecharon la renta bá…",SteffiOrtiz1,,,
2020-06-06 14:25:31,"@lopezobrador_ Con que supervisaras ""tu boquita"" y trabajarás hechandole ganitas a esto del covid, la economía, el… https://t.co/W4IgHFvjOJ",TrujilloAdis,,,
2020-06-06 14:25:32,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",HeliosFili,,,
2020-06-06 14:25:32,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",JuliaJmnz,,,
2020-06-06 14:25:32,RT @LaiaAlsina4: ❤️❤️❤️Y los políticos no tienen vergüenza ni dignidad.Yo le estoy pagandobla carrera al asesino y agresorxsexual  de mi ni…,Rafapaniza,,,
2020-06-06 14:25:34,"eu paro pra pensar nas palavras da língua portuguesa e fico tão (???) viajei na palavra “hoje” tipo é mo estranha, ogi KKKKKKKKKKKKK",xoxovioliveira,+031,,
2020-06-06 14:25:36,@maysaturno @tattwhore @nananinanom @samaramicho @Renzaken @SRGabriel2002 Me mostra o tuite q eu duvidei do relato delas e eu paro agr,linharessamuel0,BMRJ,,
2020-06-06 14:25:37,RT @nctzenbase: neozen  m u t u a l a n  yuk! erte aja yaaa,peachykimdy,,,
2020-06-06 14:25:38,"RT @Andrewbermu: Y q me dice de los líderes sociales? Campesinos? Desempleados? Nuestros indígenas?? 
Q hay pa ellos?",mglondonbogota,"Bogotá, D.C., Colombia",,
2020-06-06 14:25:39,"RT @ChauOperetaK: 🇺🇲ESTADOS UNIDOS: Ya se generaron dos millones y medio de puestos de trabajo en plena pandemia.

🇦🇷ARGENTINA: Sigue creci…",AvenenteLucas,"Córdoba, Argentina",,
2020-06-06 14:25:40,"Desculpa ai gente, mas não, eu não paro pra ouvir Malafaia pregar, não gasto meu tempo indo ouvir apresentação do K… https://t.co/hcftR5nyaO",bellaizakath,"Belo Horizonte, Brasil",,
2020-06-06 14:25:41,RT @garabatinho: 🤣🤣🤣🤣,libia8a,#PROHIBIDOlVIDAR,,
2020-06-06 14:25:41,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",carlabernarda,,,
2020-06-06 14:25:41,RT @sugashadows: no paro de pensar porque yoongi menciona tanto tony montana y que dijera “tony montana part 2? quieren una canción de jimi…,kdianak_diana,,,
2020-06-06 14:25:42,RT @pagina12: Paro y movilización en Uruguay contra el ajuste en plena pandemia https://t.co/XZbGHVKgRQ,gasabella,,,
2020-06-06 14:25:43,RT @FroilLannister: ¿Cuándo va a llegar el ERTE de Inditex que todos los progres y medios afines anunciaban desde el primer día del Estado…,otromasenesto1,"Lanzarote, ",,
2020-06-06 14:25:43,RT @andreugallen: No té sentit haver de pagar pasta a Hisenda mentre no cobres Erte i la administració no t'agafa el telèfon des de fa setm…,x_pla,barcelona,,
2020-06-06 14:25:45,"@LucreciaBorgia9 @luisfli @Cazatalentos @victormayo1971 Con que devuelvan lo robado y vivan con el paro, me conform… https://t.co/WHzDdcKv4w",regaliza2003,En el mundo de la pintura. ,,
2020-06-06 14:25:47,"RT @laderechadiario: 🇺🇸 | #Economia: a pesar de los ""expertos"" que indicaban un nivel de desempleo alrededor del 20%, el mes de mayo mostró…",tommiamarilla,,,
2020-06-06 14:25:47,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",CabreoEspanyol,,,
2020-06-06 14:25:49,"No paro de reír 🤣 ojalá vean la foto
@shfly3424 @AllRiseSilver 
© en la imagen. https://t.co/x1opQ2kSYF",AbyCruzSjYe,Ciudad de México 🇲🇽🌮,,
2020-06-06 14:25:50,"RT @snakepit78: Los weones de la facultad de derecho de la U de Chile se botan a paro ""online"" pq la carga académica es muy pesada jajaja c…",MartaIn25885171,,,
2020-06-06 14:25:50,"RT @LariosHector: Detrás de las cifras de pobreza y desempleo hay rostros y familias con incertidumbre.

Son muchos los mexicanos que se si…",eddie_days,Calle Melancolia,,
2020-06-06 14:25:53,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",bby0verhaul,between kai’s T H I C C thighs,,
2020-06-06 14:25:54,"@TeresaRodr_ El dibujo es una mierda colosal...
Pero a cosas más importantes,  no le des más vueltas 
Andalucía est… https://t.co/TEKyhJDo7i",JA7602627171,,,
2020-06-06 14:25:54,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",UFuckable,в мыслях твоего бае,,
2020-06-06 14:25:55,"não paro de pensar em tudo que o Tarcísio já fez por mim, na carinha de felicidade dele quando eu fui pra nutrição.… https://t.co/oDHjeySyCR",annaliviag,rio de janeiro ,,
2020-06-06 14:25:56,"Macarena es sorda pero no bruta, se me paro en el pecho y empezó a maullar muy fuerte para que me despertara y le diera comida.",JustMarieFranc,"Bogotá, Colombia",,
2020-06-06 14:25:57,RT @Gambit__ll: @DNMRULES @s_parias Obligarte a hacer horas extras durante la semana y el fin de semana durante el ERTE. Compañeros en casa…,DNMRULES,Zamora,,
2020-06-06 14:25:57,RT @JavierArocaA: Pues resulta que el entusiasmo sobre las cifras del paro en EEUU era un error estadístico .  Y ėstos no son epidemiólogos.,Marivi01075056,,,
2020-06-06 14:25:59,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",gloomypears,the plf mansion,,
2020-06-06 14:26:01,Mi padre estará flipando porque estoy con los cascos enchufados al mando de la play y estoy escuchando música y no… https://t.co/tUzwYWqZUj,Wiindigookaanz,La morgue,,
2020-06-06 14:26:01,"RT @mcmaricarmen: En lugar de aprobar medidas de  apoyo fiscal para las empresas, o propuestas como salario solidario para impedir mayor pé…",eclectico2019,,,
2020-06-06 14:26:02,"lips eh muito estranha vei tem uma hora aue eu paro e penso ""que isso ed sheeran?""",W00G0THlC,☆.,,
2020-06-06 14:26:03,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",TOD0ROVS,Tahera’s♥ | 21 | BLM,,
2020-06-06 14:26:03,paro nunca de remoer as coisaaaas,iifreitas_,,,
2020-06-06 14:26:04,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",Bennjoon,,,
2020-06-06 14:26:05,gente curte aqui só p eu testar um negócio,rafasou14,em algum lugar,,
2020-06-06 14:26:06,RT @nefeerr: Por mucho que derecha repita que con salarios altos las empresas se van. En Suecia el salario medio es de 43.692 euros y las e…,mcandecarballo,,,
2020-06-06 14:26:06,RT @DiarioMarcaOax: (El Universal) Pandemia con Covid lleva a universitarios rumbo al desempleo. Expertos alertan que serán incapaces de co…,flyercpm1,,,
2020-06-06 14:26:06,"RT @edgardo_re: Si no te cuidaste en la comida y tienes una diarrea nunca tratarías de pararla poniéndote un tapón en el culo
Bueno: Bueno…",edgardo_re,,,
2020-06-06 14:26:08,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",Josz50212117,"Zaragoza, España",,
2020-06-06 14:26:12,"RT @OrianBrito: Trump anda gozando con la caída del desempleo, está más sobrado que Gilberto Correa cuando entraba a la monumental",mejiasae,,,
2020-06-06 14:26:18,Primeiramente que acho desnecessário esse negócio de seguir só porque me segue. Eu sigo gente que me interessa.,AndersonBzrr,"Sinop, Brasil",,
2020-06-06 14:26:20,RT @Esther_VK_74: @ApexRHB Trabajé para la C.Rural vía Web durante 4 años.. tendrías que ver las transferencias de los ecuatorianos a travé…,AmeliaDemariaPa,"Valdemoro, España",,
2020-06-06 14:26:22,@rwsquel RAQUEL VO TE DESCE NA PORRADA PARO COM ESSA VIADAGE,CamilaBPinotti,"São Paulo, Brasil",,
2020-06-06 14:26:22,"RT @tauro_marynes: Wathpssap no paro en toda la noche. 
Se tranquilizan tod@s!! 
Buen día ❤ a todos los buenos que dejan dormir ❤
A cuidars…",BertozziStella,México,,
2020-06-06 14:26:22,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",ShonenChuny,Chuny Academy,,
2020-06-06 14:26:23,RT @pagina12: Paro y movilización en Uruguay contra el ajuste en plena pandemia https://t.co/XZbGHVKgRQ,nasergio,,,
2020-06-06 14:26:24,RT @errordesconocid: Aquí se pone en duda hasta la hora que da el gobierno chino pero nos tragamos la tasa de paro que da EEUU.,_FtD_,Entre Tatooine y Coruscant,,
2020-06-06 14:26:24,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",MaraJos36272792,,,
2020-06-06 14:26:24,RT @spitta1969: Kichi dijo que había 40 mil millones de estadounidenses desempleados?,George09482712,,,
2020-06-06 14:26:25,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",charly_driver,,,
2020-06-06 14:26:26,"#LopezDestruyendoMexico y burlándose de los trabajadores.
Morena impulsa iniciativa para que los trabajadores desem… https://t.co/IW6bnj12vW",GianinoGian,,,
2020-06-06 14:26:28,"RT @Anahata_1: El facha de Trump ha creado 2,5 millones de empleos y aquí cerca de un millón sin cobrar el ERTE desde hace tres meses.

Per…",jomilase,Massamagrell,,
2020-06-06 14:26:29,RT @younglutzz: 5 mil favs e eu paro de fumar,telmo_sousa_,Madeira,,
2020-06-06 14:26:30,"RT @sninobecerra: 2. implica desempleo, subempleo y precariedad; es decir, bajos salarios y de percepción errática. Con las implicaciones q…",badalola58,,,
2020-06-06 14:26:31,Así el “fracaso” del neoliberalismo. @yeidckol @LOVREGA,pilyborbollap,,,
2020-06-06 14:26:31,"RT @Tiemposalvaje: Junio colas del hambre, ERTE sin cobrar,paro y pobreza ¿el votante del PSOE qué le contará a su familia?..",MarOne1,,,
2020-06-06 14:26:31,"RT @T13: ¿Es la caída del desempleo el inicio de la la recuperación económica postpandemia?

https://t.co/2UQCaRFdLB",leosanchezu,,,
